,mean_diff,sem,t_df19,p,sidak_sig
emotion.*scratch.*050 - motor.*pretrained.*050 - emotion.*pretrained.*001 - relational.*scratch.*001,-0.48059524099147505,0.05178992453590585,-9.279705373161518,1.73025924687482e-08,True
emotion.*scratch.*050 - motor.*pretrained.*050 - emotion.*pretrained.*010 - relational.*scratch.*010,-0.5872794808379552,0.04410470965175463,-13.315572996059647,4.3861907795087685e-11,True
emotion.*scratch.*050 - motor.*pretrained.*050 - emotion.*pretrained.*025 - relational.*scratch.*025,-0.5912738280505047,0.03355354199925446,-17.621800645179054,3.138152064910403e-13,True
emotion.*scratch.*050 - motor.*pretrained.*050 - emotion.*pretrained.*050 - relational.*scratch.*050,-0.6305657445741545,0.026041469713400458,-24.21390772156293,9.60408108639385e-16,True
emotion.*scratch.*050 - motor.*pretrained.*050 - emotion.*pretrained.*075 - relational.*scratch.*075,-0.6036676976441155,0.03084491468779821,-19.571060700093867,4.7215492431533267e-14,True
emotion.*scratch.*050 - motor.*pretrained.*050 - emotion.*pretrained.*120 - relational.*scratch.*120,-0.6329780307274098,0.02835058295389268,-22.326808297269903,4.26882894915867e-15,True
emotion.*scratch.*050 - motor.*pretrained.*050 - gambling.*scratch.*001 - relational.*pretrained.*001,-0.09517407677768511,0.02595828624878526,-3.6664237332747205,0.0016405944233346226,False
emotion.*scratch.*050 - motor.*pretrained.*050 - gambling.*scratch.*010 - relational.*pretrained.*010,-0.018994513829842196,0.030236445644731262,-0.6281992947524906,0.537352109328341,False
emotion.*scratch.*050 - motor.*pretrained.*050 - gambling.*scratch.*025 - relational.*pretrained.*025,0.04830558760721605,0.020688500625509147,2.3349003623614335,0.030672208805402498,False
emotion.*scratch.*050 - motor.*pretrained.*050 - gambling.*scratch.*050 - relational.*pretrained.*050,0.20775739071308202,0.02639020739796933,7.872518301203972,2.125786668385206e-07,True
emotion.*scratch.*050 - motor.*pretrained.*050 - gambling.*scratch.*075 - relational.*pretrained.*075,0.2641185143206524,0.0304279289417063,8.680134452352954,4.885892711276747e-08,True
emotion.*scratch.*050 - motor.*pretrained.*050 - gambling.*scratch.*120 - relational.*pretrained.*120,0.27373900183463956,0.03385607085204094,8.085374201600178,1.4309757641239623e-07,True
emotion.*scratch.*050 - motor.*pretrained.*050 - gambling.*pretrained.*001 - social.*scratch.*001,0.005500131168969224,0.023527654101332396,0.23377303768919935,0.8176615252069466,False
emotion.*scratch.*050 - motor.*pretrained.*050 - gambling.*pretrained.*010 - social.*scratch.*010,0.35717123783523463,0.039112937469397764,9.13179272496953,2.2261184304865484e-08,True
emotion.*scratch.*050 - motor.*pretrained.*050 - gambling.*pretrained.*025 - social.*scratch.*025,0.3977468022849153,0.038081931464831444,10.444501814521498,2.6002874555259755e-09,True
emotion.*scratch.*050 - motor.*pretrained.*050 - gambling.*pretrained.*050 - social.*scratch.*050,0.4471220484120221,0.03333093178202359,13.414627929878902,3.8595180034099064e-11,True
emotion.*scratch.*050 - motor.*pretrained.*050 - gambling.*pretrained.*075 - social.*scratch.*075,0.4619888114983911,0.03788754724698594,12.193684866605972,1.9760506712082082e-10,True
emotion.*scratch.*050 - motor.*pretrained.*050 - gambling.*pretrained.*120 - social.*scratch.*120,0.44994452614800623,0.045306814588609745,9.931056293265062,5.88280115364303e-09,True
emotion.*scratch.*050 - motor.*pretrained.*050 - language.*scratch.*001 - social.*pretrained.*001,-0.08717516234133955,0.050751946128670934,-1.7176713208263026,0.10211196364784147,False
emotion.*scratch.*050 - motor.*pretrained.*050 - language.*scratch.*010 - social.*pretrained.*010,-0.24557859793623665,0.03312075483099185,-7.414643754025892,5.083384914688962e-07,True
emotion.*scratch.*050 - motor.*pretrained.*050 - language.*scratch.*025 - social.*pretrained.*025,-0.09288345640119969,0.0248605511409737,-3.7361784891451832,0.001399408395863752,False
emotion.*scratch.*050 - motor.*pretrained.*050 - language.*scratch.*050 - social.*pretrained.*050,-0.07135536078686908,0.02443935463618223,-2.919690877648142,0.008789719848062509,False
emotion.*scratch.*050 - motor.*pretrained.*050 - language.*scratch.*075 - social.*pretrained.*075,-0.12293703756388492,0.02623912393837359,-4.6852569412233604,0.00016119852230061035,False
emotion.*scratch.*050 - motor.*pretrained.*050 - language.*scratch.*120 - social.*pretrained.*120,-0.16188966764875276,0.031074528626975215,-5.209722393285778,4.9874024350990785e-05,True
emotion.*scratch.*050 - motor.*pretrained.*050 - language.*pretrained.*001 - wm.*scratch.*001,-0.7237481531904375,0.05145664234544934,-14.0652036394373,1.6975592452601867e-11,True
emotion.*scratch.*050 - motor.*pretrained.*050 - language.*pretrained.*010 - wm.*scratch.*010,-0.6681451817006396,0.036318453158681915,-18.39685128607741,1.4462370183970472e-13,True
emotion.*scratch.*050 - motor.*pretrained.*050 - language.*pretrained.*025 - wm.*scratch.*025,-0.55017830630197,0.0417207131321687,-13.187174067687634,5.183266875625204e-11,True
emotion.*scratch.*050 - motor.*pretrained.*050 - language.*pretrained.*050 - wm.*scratch.*050,-0.5891195240103848,0.05187291939891612,-11.356976450079932,6.529752415866913e-10,True
emotion.*scratch.*050 - motor.*pretrained.*050 - language.*pretrained.*075 - wm.*scratch.*075,-0.6170135959912356,0.0532681557909838,-11.583160461051136,4.696179452920905e-10,True
emotion.*scratch.*050 - motor.*pretrained.*050 - language.*pretrained.*120 - wm.*scratch.*120,-0.6387160131762197,0.0619992305920152,-10.30199902607306,3.252109865294566e-09,True
emotion.*scratch.*050 - motor.*pretrained.*050 - motor.*scratch.*001 - wm.*pretrained.*001,-0.272991325480015,0.029313318296128953,-9.312876922435137,1.6357831616157632e-08,True
emotion.*scratch.*050 - motor.*pretrained.*050 - motor.*scratch.*010 - wm.*pretrained.*010,-0.35373037486395215,0.026837420464408665,-13.180490849821553,5.2287006174319213e-11,True
