,input1,input2,input3,input4,mean_diff,sem,t_df19,p,sidak_sig
83,full-hcp_emotion_025,motor-hcp_emotion_025,full-hcp_emotion_120,motor-hcp_emotion_120,0.024459128707541012,0.02298858364623266,1.063968493402565,0.30067880867202085,False
84,full-hcp_emotion_025,motor-hcp_emotion_025,full-hcp_gambling_001,motor-hcp_gambling_001,-0.03795798449610267,0.019351348395260464,-1.9615162582365242,0.06463987245278258,False
85,full-hcp_emotion_025,motor-hcp_emotion_025,full-hcp_gambling_010,motor-hcp_gambling_010,-0.04695424408028827,0.0209234075967488,-2.2441011992513245,0.03693340380998442,False
86,full-hcp_emotion_025,motor-hcp_emotion_025,full-hcp_gambling_025,motor-hcp_gambling_025,-0.02208417047313798,0.028400416179626162,-0.7776002412591644,0.4463797499298142,False
87,full-hcp_emotion_025,motor-hcp_emotion_025,full-hcp_gambling_050,motor-hcp_gambling_050,0.008279633556004373,0.02344681115334896,0.3531240773789307,0.7278829769519646,False
88,full-hcp_emotion_025,motor-hcp_emotion_025,full-hcp_gambling_075,motor-hcp_gambling_075,0.021889752904122546,0.022347746592977405,0.9795060460816759,0.3396383863605055,False
89,full-hcp_emotion_025,motor-hcp_emotion_025,full-hcp_gambling_120,motor-hcp_gambling_120,0.040688370324040386,0.022585795820467068,1.8015026190562171,0.08751559793629507,False
90,full-hcp_emotion_025,motor-hcp_emotion_025,full-hcp_language_001,motor-hcp_language_001,0.0055658733592922945,0.04697154729118862,0.11849457129415014,0.9069196034699347,False
91,full-hcp_emotion_025,motor-hcp_emotion_025,full-hcp_language_010,motor-hcp_language_010,0.010162976449022565,0.03345568703409181,0.30377425633693755,0.7646014568169925,False
92,full-hcp_emotion_025,motor-hcp_emotion_025,full-hcp_language_025,motor-hcp_language_025,0.0009083773280355479,0.019560485377794486,0.04643940630771662,0.963444673917495,False
93,full-hcp_emotion_025,motor-hcp_emotion_025,full-hcp_language_050,motor-hcp_language_050,-0.015930925018464992,0.02548678266785228,-0.6250661460914579,0.5393629119750396,False
94,full-hcp_emotion_025,motor-hcp_emotion_025,full-hcp_language_075,motor-hcp_language_075,-0.04415902132993231,0.03189871557144557,-1.3843510793099665,0.1822959574643553,False
95,full-hcp_emotion_025,motor-hcp_emotion_025,full-hcp_language_120,motor-hcp_language_120,-0.06320143320079243,0.034605863340349194,-1.826321527632626,0.08355815375239979,False
96,full-hcp_emotion_025,motor-hcp_emotion_025,full-hcp_motor_001,motor-hcp_motor_001,0.0823688389754568,0.024250441650144727,3.396591293625583,0.0030277192422188647,False
97,full-hcp_emotion_025,motor-hcp_emotion_025,full-hcp_motor_010,motor-hcp_motor_010,-0.03750742474724643,0.024303952519776233,-1.5432644018180366,0.13925877740020948,False
