,acc,sample_size,task,learning_scheme,hp_optim
1,1.1197695149986342,10,language,scratch,full-hcp
1,1.253235897503375,10,language,scratch,full-hcp
1,1.1197695149986342,10,language,scratch,full-hcp
1,1.015985293814825,10,language,scratch,full-hcp
2,1.0654358165107394,25,language,scratch,full-hcp
2,1.253235897503375,25,language,scratch,full-hcp
2,1.181035593997422,25,language,scratch,full-hcp
2,1.1197695149986342,25,language,scratch,full-hcp
2,1.1197695149986342,25,language,scratch,full-hcp
2,1.181035593997422,25,language,scratch,full-hcp
2,1.253235897503375,25,language,scratch,full-hcp
2,1.181035593997422,25,language,scratch,full-hcp
2,1.253235897503375,25,language,scratch,full-hcp
2,1.253235897503375,25,language,scratch,full-hcp
2,1.1197695149986342,25,language,scratch,full-hcp
2,1.1197695149986342,25,language,scratch,full-hcp
2,1.1197695149986342,25,language,scratch,full-hcp
2,1.181035593997422,25,language,scratch,full-hcp
2,1.1197695149986342,25,language,scratch,full-hcp
2,1.253235897503375,25,language,scratch,full-hcp
2,1.1197695149986342,25,language,scratch,full-hcp
2,1.3467210414930773,25,language,scratch,full-hcp
2,1.1197695149986342,25,language,scratch,full-hcp
2,1.181035593997422,25,language,scratch,full-hcp
3,1.181035593997422,50,language,scratch,full-hcp
3,1.1197695149986342,50,language,scratch,full-hcp
3,1.181035593997422,50,language,scratch,full-hcp
3,1.181035593997422,50,language,scratch,full-hcp
3,1.253235897503375,50,language,scratch,full-hcp
3,1.253235897503375,50,language,scratch,full-hcp
3,1.181035593997422,50,language,scratch,full-hcp
3,1.181035593997422,50,language,scratch,full-hcp
3,1.181035593997422,50,language,scratch,full-hcp
3,1.1197695149986342,50,language,scratch,full-hcp
3,1.253235897503375,50,language,scratch,full-hcp
3,1.1197695149986342,50,language,scratch,full-hcp
3,1.253235897503375,50,language,scratch,full-hcp
3,1.181035593997422,50,language,scratch,full-hcp
3,1.181035593997422,50,language,scratch,full-hcp
3,1.253235897503375,50,language,scratch,full-hcp
3,1.181035593997422,50,language,scratch,full-hcp
3,1.181035593997422,50,language,scratch,full-hcp
3,1.181035593997422,50,language,scratch,full-hcp
3,1.1197695149986342,50,language,scratch,full-hcp
4,1.181035593997422,75,language,scratch,full-hcp
4,1.3467210414930773,75,language,scratch,full-hcp
4,1.181035593997422,75,language,scratch,full-hcp
4,1.253235897503375,75,language,scratch,full-hcp
4,1.253235897503375,75,language,scratch,full-hcp
4,1.181035593997422,75,language,scratch,full-hcp
4,1.253235897503375,75,language,scratch,full-hcp
4,1.181035593997422,75,language,scratch,full-hcp
4,1.181035593997422,75,language,scratch,full-hcp
4,1.253235897503375,75,language,scratch,full-hcp
4,1.181035593997422,75,language,scratch,full-hcp
4,1.3467210414930773,75,language,scratch,full-hcp
4,1.253235897503375,75,language,scratch,full-hcp
4,1.181035593997422,75,language,scratch,full-hcp
4,1.181035593997422,75,language,scratch,full-hcp
4,1.3467210414930773,75,language,scratch,full-hcp
4,1.1197695149986342,75,language,scratch,full-hcp
4,1.253235897503375,75,language,scratch,full-hcp
4,1.253235897503375,75,language,scratch,full-hcp
4,1.181035593997422,75,language,scratch,full-hcp
5,1.3467210414930773,120,language,scratch,full-hcp
5,1.181035593997422,120,language,scratch,full-hcp
5,1.253235897503375,120,language,scratch,full-hcp
5,1.181035593997422,120,language,scratch,full-hcp
5,1.3467210414930773,120,language,scratch,full-hcp
5,1.253235897503375,120,language,scratch,full-hcp
5,1.3467210414930773,120,language,scratch,full-hcp
5,1.5707963267948966,120,language,scratch,full-hcp
5,1.253235897503375,120,language,scratch,full-hcp
5,1.253235897503375,120,language,scratch,full-hcp
5,1.253235897503375,120,language,scratch,full-hcp
5,1.3467210414930773,120,language,scratch,full-hcp
5,1.3467210414930773,120,language,scratch,full-hcp
5,1.253235897503375,120,language,scratch,full-hcp
5,1.3467210414930773,120,language,scratch,full-hcp
5,1.253235897503375,120,language,scratch,full-hcp
5,1.181035593997422,120,language,scratch,full-hcp
5,1.3467210414930773,120,language,scratch,full-hcp
5,1.181035593997422,120,language,scratch,full-hcp
5,1.181035593997422,120,language,scratch,full-hcp
0,1.1197695149986342,1,language,pretrained,full-hcp
0,1.181035593997422,1,language,pretrained,full-hcp
0,0.74096470220302,1,language,pretrained,full-hcp
0,0.8867150949995675,1,language,pretrained,full-hcp
0,0.9272952180016123,1,language,pretrained,full-hcp
0,1.1197695149986342,1,language,pretrained,full-hcp
0,0.7075844367253556,1,language,pretrained,full-hcp
0,0.8110343942875815,1,language,pretrained,full-hcp
0,1.0654358165107394,1,language,pretrained,full-hcp
0,0.8110343942875815,1,language,pretrained,full-hcp
0,0.9702021999288456,1,language,pretrained,full-hcp
0,1.0654358165107394,1,language,pretrained,full-hcp
0,0.3843967744956391,1,language,pretrained,full-hcp
0,1.0654358165107394,1,language,pretrained,full-hcp
0,0.8867150949995675,1,language,pretrained,full-hcp
0,1.5707963267948966,1,language,pretrained,full-hcp
0,0.9272952180016123,1,language,pretrained,full-hcp
0,1.0654358165107394,1,language,pretrained,full-hcp
0,0.9702021999288456,1,language,pretrained,full-hcp
0,0.74096470220302,1,language,pretrained,full-hcp
1,1.181035593997422,10,language,pretrained,full-hcp
1,1.253235897503375,10,language,pretrained,full-hcp
1,1.253235897503375,10,language,pretrained,full-hcp
1,1.253235897503375,10,language,pretrained,full-hcp
1,1.253235897503375,10,language,pretrained,full-hcp
1,1.181035593997422,10,language,pretrained,full-hcp
1,1.181035593997422,10,language,pretrained,full-hcp
1,1.0654358165107394,10,language,pretrained,full-hcp
1,1.1197695149986342,10,language,pretrained,full-hcp
1,1.181035593997422,10,language,pretrained,full-hcp
1,1.181035593997422,10,language,pretrained,full-hcp
1,1.1197695149986342,10,language,pretrained,full-hcp
1,1.1197695149986342,10,language,pretrained,full-hcp
1,1.253235897503375,10,language,pretrained,full-hcp
1,1.181035593997422,10,language,pretrained,full-hcp
1,1.181035593997422,10,language,pretrained,full-hcp
1,1.181035593997422,10,language,pretrained,full-hcp
1,1.253235897503375,10,language,pretrained,full-hcp
1,1.1197695149986342,10,language,pretrained,full-hcp
1,1.1197695149986342,10,language,pretrained,full-hcp
2,1.181035593997422,25,language,pretrained,full-hcp
2,1.181035593997422,25,language,pretrained,full-hcp
2,1.1197695149986342,25,language,pretrained,full-hcp
2,1.253235897503375,25,language,pretrained,full-hcp
2,1.1197695149986342,25,language,pretrained,full-hcp
2,1.253235897503375,25,language,pretrained,full-hcp
2,1.181035593997422,25,language,pretrained,full-hcp
2,1.1197695149986342,25,language,pretrained,full-hcp
2,1.1197695149986342,25,language,pretrained,full-hcp
2,1.181035593997422,25,language,pretrained,full-hcp
2,1.1197695149986342,25,language,pretrained,full-hcp
2,1.253235897503375,25,language,pretrained,full-hcp
2,1.181035593997422,25,language,pretrained,full-hcp
2,1.253235897503375,25,language,pretrained,full-hcp
2,1.0654358165107394,25,language,pretrained,full-hcp
2,1.181035593997422,25,language,pretrained,full-hcp
2,1.253235897503375,25,language,pretrained,full-hcp
2,1.181035593997422,25,language,pretrained,full-hcp
2,1.181035593997422,25,language,pretrained,full-hcp
2,1.1197695149986342,25,language,pretrained,full-hcp
3,1.181035593997422,50,language,pretrained,full-hcp
3,1.181035593997422,50,language,pretrained,full-hcp
3,1.1197695149986342,50,language,pretrained,full-hcp
3,1.3467210414930773,50,language,pretrained,full-hcp
3,1.181035593997422,50,language,pretrained,full-hcp
3,1.5707963267948966,50,language,pretrained,full-hcp
3,1.1197695149986342,50,language,pretrained,full-hcp
3,1.253235897503375,50,language,pretrained,full-hcp
3,1.253235897503375,50,language,pretrained,full-hcp
3,1.3467210414930773,50,language,pretrained,full-hcp
3,1.253235897503375,50,language,pretrained,full-hcp
3,1.3467210414930773,50,language,pretrained,full-hcp
3,1.253235897503375,50,language,pretrained,full-hcp
3,1.3467210414930773,50,language,pretrained,full-hcp
3,1.181035593997422,50,language,pretrained,full-hcp
3,1.253235897503375,50,language,pretrained,full-hcp
3,1.181035593997422,50,language,pretrained,full-hcp
3,1.181035593997422,50,language,pretrained,full-hcp
3,1.181035593997422,50,language,pretrained,full-hcp
3,1.253235897503375,50,language,pretrained,full-hcp
4,1.5707963267948966,75,language,pretrained,full-hcp
4,1.5707963267948966,75,language,pretrained,full-hcp
4,1.181035593997422,75,language,pretrained,full-hcp
4,1.3467210414930773,75,language,pretrained,full-hcp
4,1.181035593997422,75,language,pretrained,full-hcp
4,1.3467210414930773,75,language,pretrained,full-hcp
4,1.3467210414930773,75,language,pretrained,full-hcp
4,1.3467210414930773,75,language,pretrained,full-hcp
4,1.5707963267948966,75,language,pretrained,full-hcp
4,1.181035593997422,75,language,pretrained,full-hcp
4,1.181035593997422,75,language,pretrained,full-hcp
4,1.5707963267948966,75,language,pretrained,full-hcp
4,1.253235897503375,75,language,pretrained,full-hcp
4,1.3467210414930773,75,language,pretrained,full-hcp
4,1.5707963267948966,75,language,pretrained,full-hcp
4,1.3467210414930773,75,language,pretrained,full-hcp
4,1.3467210414930773,75,language,pretrained,full-hcp
4,1.3467210414930773,75,language,pretrained,full-hcp
4,1.3467210414930773,75,language,pretrained,full-hcp
4,1.181035593997422,75,language,pretrained,full-hcp
5,1.253235897503375,120,language,pretrained,full-hcp
5,1.5707963267948966,120,language,pretrained,full-hcp
5,1.5707963267948966,120,language,pretrained,full-hcp
5,1.253235897503375,120,language,pretrained,full-hcp
5,1.5707963267948966,120,language,pretrained,full-hcp
5,1.253235897503375,120,language,pretrained,full-hcp
5,1.3467210414930773,120,language,pretrained,full-hcp
5,1.5707963267948966,120,language,pretrained,full-hcp
5,1.253235897503375,120,language,pretrained,full-hcp
5,1.5707963267948966,120,language,pretrained,full-hcp
5,1.5707963267948966,120,language,pretrained,full-hcp
5,1.3467210414930773,120,language,pretrained,full-hcp
5,1.5707963267948966,120,language,pretrained,full-hcp
5,1.3467210414930773,120,language,pretrained,full-hcp
5,1.5707963267948966,120,language,pretrained,full-hcp
5,1.3467210414930773,120,language,pretrained,full-hcp
5,1.3467210414930773,120,language,pretrained,full-hcp
5,1.5707963267948966,120,language,pretrained,full-hcp
5,1.253235897503375,120,language,pretrained,full-hcp
5,1.253235897503375,120,language,pretrained,full-hcp
0,0.23207768286271319,1,motor,scratch,full-hcp
0,0.40063159270137194,1,motor,scratch,full-hcp
0,0.17082966912910452,1,motor,scratch,full-hcp
0,0.27339303146747324,1,motor,scratch,full-hcp
0,0.27339303146747324,1,motor,scratch,full-hcp
0,0.25268025514207865,1,motor,scratch,full-hcp
0,0.6065058552130869,1,motor,scratch,full-hcp
0,0.23207768286271319,1,motor,scratch,full-hcp
0,0.2013579207903308,1,motor,scratch,full-hcp
0,0.9791076843683526,1,motor,scratch,full-hcp
0,0.5235987755982989,1,motor,scratch,full-hcp
0,0.6310588407780213,1,motor,scratch,full-hcp
0,0.3046926540153975,1,motor,scratch,full-hcp
0,0.5351847902755998,1,motor,scratch,full-hcp
0,0.25268025514207865,1,motor,scratch,full-hcp
0,0.848062078981481,1,motor,scratch,full-hcp
0,0.775397496610753,1,motor,scratch,full-hcp
0,0.43344532006988595,1,motor,scratch,full-hcp
0,0.848062078981481,1,motor,scratch,full-hcp
0,0.38979629647426056,1,motor,scratch,full-hcp
1,1.4292568534704693,10,motor,scratch,full-hcp
1,1.3252308092796046,10,motor,scratch,full-hcp
1,1.4292568534704693,10,motor,scratch,full-hcp
1,1.4292568534704693,10,motor,scratch,full-hcp
1,1.4292568534704693,10,motor,scratch,full-hcp
1,1.3704614844717768,10,motor,scratch,full-hcp
1,1.4292568534704693,10,motor,scratch,full-hcp
1,1.4292568534704693,10,motor,scratch,full-hcp
1,1.3704614844717768,10,motor,scratch,full-hcp
1,1.4292568534704693,10,motor,scratch,full-hcp
1,1.4292568534704693,10,motor,scratch,full-hcp
1,1.3704614844717768,10,motor,scratch,full-hcp
1,1.3704614844717768,10,motor,scratch,full-hcp
1,1.4292568534704693,10,motor,scratch,full-hcp
1,1.4292568534704693,10,motor,scratch,full-hcp
1,1.3252308092796046,10,motor,scratch,full-hcp
1,1.3252308092796046,10,motor,scratch,full-hcp
1,1.3252308092796046,10,motor,scratch,full-hcp
1,1.3704614844717768,10,motor,scratch,full-hcp
1,1.3704614844717768,10,motor,scratch,full-hcp
2,1.4292568534704693,25,motor,scratch,full-hcp
2,1.4292568534704693,25,motor,scratch,full-hcp
2,1.3704614844717768,25,motor,scratch,full-hcp
2,1.5707963267948966,25,motor,scratch,full-hcp
2,1.4292568534704693,25,motor,scratch,full-hcp
2,1.4292568534704693,25,motor,scratch,full-hcp
2,1.3704614844717768,25,motor,scratch,full-hcp
2,1.4292568534704693,25,motor,scratch,full-hcp
2,1.3252308092796046,25,motor,scratch,full-hcp
2,1.3704614844717768,25,motor,scratch,full-hcp
2,1.3704614844717768,25,motor,scratch,full-hcp
2,1.5707963267948966,25,motor,scratch,full-hcp
2,1.4292568534704693,25,motor,scratch,full-hcp
2,1.3704614844717768,25,motor,scratch,full-hcp
2,1.3704614844717768,25,motor,scratch,full-hcp
2,1.3704614844717768,25,motor,scratch,full-hcp
2,1.4292568534704693,25,motor,scratch,full-hcp
2,1.4292568534704693,25,motor,scratch,full-hcp
2,1.3704614844717768,25,motor,scratch,full-hcp
2,1.3704614844717768,25,motor,scratch,full-hcp
3,1.4292568534704693,50,motor,scratch,full-hcp
3,1.4292568534704693,50,motor,scratch,full-hcp
3,1.4292568534704693,50,motor,scratch,full-hcp
3,1.2870022175865687,50,motor,scratch,full-hcp
3,1.4292568534704693,50,motor,scratch,full-hcp
3,1.4292568534704693,50,motor,scratch,full-hcp
3,1.4292568534704693,50,motor,scratch,full-hcp
3,1.4292568534704693,50,motor,scratch,full-hcp
3,1.3704614844717768,50,motor,scratch,full-hcp
3,1.5707963267948966,50,motor,scratch,full-hcp
3,1.4292568534704693,50,motor,scratch,full-hcp
3,1.4292568534704693,50,motor,scratch,full-hcp
3,1.4292568534704693,50,motor,scratch,full-hcp
3,1.4292568534704693,50,motor,scratch,full-hcp
3,1.4292568534704693,50,motor,scratch,full-hcp
3,1.5707963267948966,50,motor,scratch,full-hcp
3,1.3704614844717768,50,motor,scratch,full-hcp
3,1.4292568534704693,50,motor,scratch,full-hcp
3,1.4292568534704693,50,motor,scratch,full-hcp
3,1.4292568534704693,50,motor,scratch,full-hcp
4,1.5707963267948966,75,motor,scratch,full-hcp
4,1.3704614844717768,75,motor,scratch,full-hcp
4,1.4292568534704693,75,motor,scratch,full-hcp
4,1.4292568534704693,75,motor,scratch,full-hcp
4,1.5707963267948966,75,motor,scratch,full-hcp
4,1.4292568534704693,75,motor,scratch,full-hcp
4,1.5707963267948966,75,motor,scratch,full-hcp
4,1.4292568534704693,75,motor,scratch,full-hcp
4,1.5707963267948966,75,motor,scratch,full-hcp
4,1.4292568534704693,75,motor,scratch,full-hcp
4,1.5707963267948966,75,motor,scratch,full-hcp
4,1.4292568534704693,75,motor,scratch,full-hcp
4,1.4292568534704693,75,motor,scratch,full-hcp
4,1.4292568534704693,75,motor,scratch,full-hcp
4,1.5707963267948966,75,motor,scratch,full-hcp
4,1.4292568534704693,75,motor,scratch,full-hcp
4,1.4292568534704693,75,motor,scratch,full-hcp
4,1.4292568534704693,75,motor,scratch,full-hcp
4,1.5707963267948966,75,motor,scratch,full-hcp
4,1.4292568534704693,75,motor,scratch,full-hcp
5,1.5707963267948966,120,motor,scratch,full-hcp
5,1.4292568534704693,120,motor,scratch,full-hcp
5,1.5707963267948966,120,motor,scratch,full-hcp
5,1.4292568534704693,120,motor,scratch,full-hcp
5,1.4292568534704693,120,motor,scratch,full-hcp
5,1.5707963267948966,120,motor,scratch,full-hcp
5,1.5707963267948966,120,motor,scratch,full-hcp
5,1.5707963267948966,120,motor,scratch,full-hcp
5,1.5707963267948966,120,motor,scratch,full-hcp
5,1.4292568534704693,120,motor,scratch,full-hcp
5,1.4292568534704693,120,motor,scratch,full-hcp
5,1.5707963267948966,120,motor,scratch,full-hcp
5,1.4292568534704693,120,motor,scratch,full-hcp
5,1.4292568534704693,120,motor,scratch,full-hcp
5,1.5707963267948966,120,motor,scratch,full-hcp
5,1.5707963267948966,120,motor,scratch,full-hcp
5,1.5707963267948966,120,motor,scratch,full-hcp
5,1.5707963267948966,120,motor,scratch,full-hcp
5,1.5707963267948966,120,motor,scratch,full-hcp
5,1.4292568534704693,120,motor,scratch,full-hcp
0,0.33630357515398035,1,motor,pretrained,full-hcp
0,0.2013579207903308,1,motor,pretrained,full-hcp
0,0.25268025514207865,1,motor,pretrained,full-hcp
0,0.31519303244072444,1,motor,pretrained,full-hcp
0,0.3257294872946302,1,motor,pretrained,full-hcp
0,0.6310588407780213,1,motor,pretrained,full-hcp
0,0.42245406218675574,1,motor,pretrained,full-hcp
0,0.23207768286271319,1,motor,pretrained,full-hcp
0,0.31519303244072444,1,motor,pretrained,full-hcp
0,0.4667653390472964,1,motor,pretrained,full-hcp
0,0.4892907780141157,1,motor,pretrained,full-hcp
0,0.2630222029084689,1,motor,pretrained,full-hcp
0,0.3046926540153975,1,motor,pretrained,full-hcp
0,0.41151684606748806,1,motor,pretrained,full-hcp
0,0.22181447049679442,1,motor,pretrained,full-hcp
0,0.5120897529341477,1,motor,pretrained,full-hcp
0,0.6065058552130869,1,motor,pretrained,full-hcp
0,0.22181447049679442,1,motor,pretrained,full-hcp
0,0.2115749597580956,1,motor,pretrained,full-hcp
0,0.38979629647426056,1,motor,pretrained,full-hcp
1,1.4292568534704693,10,motor,pretrained,full-hcp
1,1.4292568534704693,10,motor,pretrained,full-hcp
1,1.4292568534704693,10,motor,pretrained,full-hcp
1,1.5707963267948966,10,motor,pretrained,full-hcp
1,1.3252308092796046,10,motor,pretrained,full-hcp
1,1.5707963267948966,10,motor,pretrained,full-hcp
1,1.5707963267948966,10,motor,pretrained,full-hcp
1,1.5707963267948966,10,motor,pretrained,full-hcp
1,1.3704614844717768,10,motor,pretrained,full-hcp
1,1.5707963267948966,10,motor,pretrained,full-hcp
1,1.5707963267948966,10,motor,pretrained,full-hcp
1,1.5707963267948966,10,motor,pretrained,full-hcp
1,1.5707963267948966,10,motor,pretrained,full-hcp
1,1.3704614844717768,10,motor,pretrained,full-hcp
1,1.2870022175865687,10,motor,pretrained,full-hcp
1,1.3704614844717768,10,motor,pretrained,full-hcp
1,1.4292568534704693,10,motor,pretrained,full-hcp
1,1.5707963267948966,10,motor,pretrained,full-hcp
1,1.3704614844717768,10,motor,pretrained,full-hcp
1,1.4292568534704693,10,motor,pretrained,full-hcp
2,1.4292568534704693,25,motor,pretrained,full-hcp
2,1.4292568534704693,25,motor,pretrained,full-hcp
2,1.5707963267948966,25,motor,pretrained,full-hcp
2,1.5707963267948966,25,motor,pretrained,full-hcp
2,1.5707963267948966,25,motor,pretrained,full-hcp
2,1.4292568534704693,25,motor,pretrained,full-hcp
2,1.4292568534704693,25,motor,pretrained,full-hcp
2,1.3704614844717768,25,motor,pretrained,full-hcp
2,1.5707963267948966,25,motor,pretrained,full-hcp
2,1.3704614844717768,25,motor,pretrained,full-hcp
2,1.5707963267948966,25,motor,pretrained,full-hcp
2,1.4292568534704693,25,motor,pretrained,full-hcp
2,1.4292568534704693,25,motor,pretrained,full-hcp
2,1.5707963267948966,25,motor,pretrained,full-hcp
2,1.5707963267948966,25,motor,pretrained,full-hcp
2,1.5707963267948966,25,motor,pretrained,full-hcp
2,1.4292568534704693,25,motor,pretrained,full-hcp
2,1.4292568534704693,25,motor,pretrained,full-hcp
2,1.4292568534704693,25,motor,pretrained,full-hcp
2,1.4292568534704693,25,motor,pretrained,full-hcp
3,1.5707963267948966,50,motor,pretrained,full-hcp
3,1.5707963267948966,50,motor,pretrained,full-hcp
3,1.5707963267948966,50,motor,pretrained,full-hcp
3,1.5707963267948966,50,motor,pretrained,full-hcp
3,1.4292568534704693,50,motor,pretrained,full-hcp
3,1.5707963267948966,50,motor,pretrained,full-hcp
3,1.4292568534704693,50,motor,pretrained,full-hcp
3,1.5707963267948966,50,motor,pretrained,full-hcp
3,1.5707963267948966,50,motor,pretrained,full-hcp
3,1.5707963267948966,50,motor,pretrained,full-hcp
3,1.5707963267948966,50,motor,pretrained,full-hcp
3,1.4292568534704693,50,motor,pretrained,full-hcp
3,1.5707963267948966,50,motor,pretrained,full-hcp
3,1.4292568534704693,50,motor,pretrained,full-hcp
3,1.5707963267948966,50,motor,pretrained,full-hcp
3,1.4292568534704693,50,motor,pretrained,full-hcp
3,1.5707963267948966,50,motor,pretrained,full-hcp
3,1.4292568534704693,50,motor,pretrained,full-hcp
3,1.4292568534704693,50,motor,pretrained,full-hcp
3,1.4292568534704693,50,motor,pretrained,full-hcp
4,1.5707963267948966,75,motor,pretrained,full-hcp
4,1.3704614844717768,75,motor,pretrained,full-hcp
4,1.5707963267948966,75,motor,pretrained,full-hcp
4,1.5707963267948966,75,motor,pretrained,full-hcp
4,1.4292568534704693,75,motor,pretrained,full-hcp
4,1.4292568534704693,75,motor,pretrained,full-hcp
4,1.5707963267948966,75,motor,pretrained,full-hcp
4,1.4292568534704693,75,motor,pretrained,full-hcp
4,1.4292568534704693,75,motor,pretrained,full-hcp
4,1.5707963267948966,75,motor,pretrained,full-hcp
4,1.5707963267948966,75,motor,pretrained,full-hcp
4,1.5707963267948966,75,motor,pretrained,full-hcp
4,1.5707963267948966,75,motor,pretrained,full-hcp
4,1.5707963267948966,75,motor,pretrained,full-hcp
4,1.5707963267948966,75,motor,pretrained,full-hcp
4,1.5707963267948966,75,motor,pretrained,full-hcp
4,1.5707963267948966,75,motor,pretrained,full-hcp
4,1.5707963267948966,75,motor,pretrained,full-hcp
4,1.4292568534704693,75,motor,pretrained,full-hcp
4,1.4292568534704693,75,motor,pretrained,full-hcp
5,1.5707963267948966,120,motor,pretrained,full-hcp
5,1.4292568534704693,120,motor,pretrained,full-hcp
5,1.5707963267948966,120,motor,pretrained,full-hcp
5,1.5707963267948966,120,motor,pretrained,full-hcp
5,1.5707963267948966,120,motor,pretrained,full-hcp
5,1.4292568534704693,120,motor,pretrained,full-hcp
5,1.5707963267948966,120,motor,pretrained,full-hcp
5,1.5707963267948966,120,motor,pretrained,full-hcp
5,1.4292568534704693,120,motor,pretrained,full-hcp
5,1.5707963267948966,120,motor,pretrained,full-hcp
5,1.5707963267948966,120,motor,pretrained,full-hcp
5,1.5707963267948966,120,motor,pretrained,full-hcp
5,1.4292568534704693,120,motor,pretrained,full-hcp
5,1.5707963267948966,120,motor,pretrained,full-hcp
5,1.5707963267948966,120,motor,pretrained,full-hcp
5,1.5707963267948966,120,motor,pretrained,full-hcp
5,1.4292568534704693,120,motor,pretrained,full-hcp
5,1.5707963267948966,120,motor,pretrained,full-hcp
5,1.4292568534704693,120,motor,pretrained,full-hcp
5,1.5707963267948966,120,motor,pretrained,full-hcp
0,0.5823642378687435,1,relational,scratch,full-hcp
0,0.5235987755982989,1,relational,scratch,full-hcp
0,0.49496403171689457,1,relational,scratch,full-hcp
0,0.4389618856097607,1,relational,scratch,full-hcp
0,0.6435011087932844,1,relational,scratch,full-hcp
0,0.5235987755982989,1,relational,scratch,full-hcp
0,0.5235987755982989,1,relational,scratch,full-hcp
0,0.5527151130967832,1,relational,scratch,full-hcp
0,0.49496403171689457,1,relational,scratch,full-hcp
0,0.5235987755982989,1,relational,scratch,full-hcp
0,0.5235987755982989,1,relational,scratch,full-hcp
0,0.7075844367253556,1,relational,scratch,full-hcp
0,0.6435011087932844,1,relational,scratch,full-hcp
0,0.5235987755982989,1,relational,scratch,full-hcp
0,0.6435011087932844,1,relational,scratch,full-hcp
0,0.5823642378687435,1,relational,scratch,full-hcp
0,0.5235987755982989,1,relational,scratch,full-hcp
0,0.5527151130967832,1,relational,scratch,full-hcp
0,0.5527151130967832,1,relational,scratch,full-hcp
0,0.49496403171689457,1,relational,scratch,full-hcp
1,0.5235987755982989,10,relational,scratch,full-hcp
1,0.5235987755982989,10,relational,scratch,full-hcp
1,0.8110343942875815,10,relational,scratch,full-hcp
1,0.6126041480486224,10,relational,scratch,full-hcp
1,0.775397496610753,10,relational,scratch,full-hcp
1,0.5823642378687435,10,relational,scratch,full-hcp
1,0.775397496610753,10,relational,scratch,full-hcp
1,0.5527151130967832,10,relational,scratch,full-hcp
1,0.6435011087932844,10,relational,scratch,full-hcp
1,0.7075844367253556,10,relational,scratch,full-hcp
1,0.5527151130967832,10,relational,scratch,full-hcp
1,0.5235987755982989,10,relational,scratch,full-hcp
1,0.74096470220302,10,relational,scratch,full-hcp
1,0.5527151130967832,10,relational,scratch,full-hcp
1,0.5527151130967832,10,relational,scratch,full-hcp
1,0.6435011087932844,10,relational,scratch,full-hcp
1,0.8867150949995675,10,relational,scratch,full-hcp
1,0.5235987755982989,10,relational,scratch,full-hcp
1,0.5235987755982989,10,relational,scratch,full-hcp
1,0.6435011087932844,10,relational,scratch,full-hcp
2,0.8110343942875815,25,relational,scratch,full-hcp
2,0.5235987755982989,25,relational,scratch,full-hcp
2,0.5527151130967832,25,relational,scratch,full-hcp
2,0.6126041480486224,25,relational,scratch,full-hcp
2,0.5527151130967832,25,relational,scratch,full-hcp
2,0.5235987755982989,25,relational,scratch,full-hcp
2,0.8110343942875815,25,relational,scratch,full-hcp
2,0.6751315329370317,25,relational,scratch,full-hcp
2,0.6126041480486224,25,relational,scratch,full-hcp
2,0.5235987755982989,25,relational,scratch,full-hcp
2,0.5527151130967832,25,relational,scratch,full-hcp
2,0.5235987755982989,25,relational,scratch,full-hcp
2,0.9272952180016123,25,relational,scratch,full-hcp
2,0.5235987755982989,25,relational,scratch,full-hcp
2,0.5527151130967832,25,relational,scratch,full-hcp
2,0.6126041480486224,25,relational,scratch,full-hcp
2,0.775397496610753,25,relational,scratch,full-hcp
2,0.49496403171689457,25,relational,scratch,full-hcp
2,0.6126041480486224,25,relational,scratch,full-hcp
2,0.5235987755982989,25,relational,scratch,full-hcp
3,0.6126041480486224,50,relational,scratch,full-hcp
3,0.5235987755982989,50,relational,scratch,full-hcp
3,0.5235987755982989,50,relational,scratch,full-hcp
3,0.5235987755982989,50,relational,scratch,full-hcp
3,0.6435011087932844,50,relational,scratch,full-hcp
3,0.7075844367253556,50,relational,scratch,full-hcp
3,0.5235987755982989,50,relational,scratch,full-hcp
3,0.5235987755982989,50,relational,scratch,full-hcp
3,0.6751315329370317,50,relational,scratch,full-hcp
3,0.6751315329370317,50,relational,scratch,full-hcp
3,0.6751315329370317,50,relational,scratch,full-hcp
3,0.6435011087932844,50,relational,scratch,full-hcp
3,0.6126041480486224,50,relational,scratch,full-hcp
3,0.5235987755982989,50,relational,scratch,full-hcp
3,0.5527151130967832,50,relational,scratch,full-hcp
3,0.5235987755982989,50,relational,scratch,full-hcp
3,0.6751315329370317,50,relational,scratch,full-hcp
3,0.775397496610753,50,relational,scratch,full-hcp
3,0.5527151130967832,50,relational,scratch,full-hcp
3,0.5235987755982989,50,relational,scratch,full-hcp
4,0.6126041480486224,75,relational,scratch,full-hcp
4,0.5235987755982989,75,relational,scratch,full-hcp
4,0.5235987755982989,75,relational,scratch,full-hcp
4,0.5235987755982989,75,relational,scratch,full-hcp
4,0.5235987755982989,75,relational,scratch,full-hcp
4,0.5235987755982989,75,relational,scratch,full-hcp
4,0.5235987755982989,75,relational,scratch,full-hcp
4,0.6126041480486224,75,relational,scratch,full-hcp
4,0.5235987755982989,75,relational,scratch,full-hcp
4,0.5235987755982989,75,relational,scratch,full-hcp
4,0.5235987755982989,75,relational,scratch,full-hcp
4,0.6435011087932844,75,relational,scratch,full-hcp
4,0.5235987755982989,75,relational,scratch,full-hcp
4,1.1197695149986342,75,relational,scratch,full-hcp
4,0.6435011087932844,75,relational,scratch,full-hcp
4,0.5235987755982989,75,relational,scratch,full-hcp
